district,district_alt,district_id,school,school_id,type_x,street,city,state,zip,gradespan,enrollment,hdphone,url,type_special,year,type_y,e_pct_me,e_pct_in_need_of_support,m_pct_me,m_pct_in_need_of_support,sc_pct_me,p17_sci1nm,sc_pct_in_need_of_support,len_str,e_pct_abc,e_pct_ab,e_pct_cd,e_pct_f,m_pct_abc,m_pct_ab,m_pct_cd,m_pct_f,sc_pct_abc,sc_pct_ab,sc_pct_cd,sc_pct_f,act_avg_english_score,act_avg_reading_score,act_avg_math_score,act_avg_science_score,act_avg_writing_score,act_avg_composite_score,pct_act,pct_college,pct_career,pct_cte,pct_wbl,pct_car_rdy,pct_met_prog,gpercent_overall,gpercent_race_w,gpercent_race_b,gpercent_race_h,gpercent_race_i,gpercent_race_a,dropout_rate_curr_yr,tchreturn3yr_avg_pct_curr_yr,tchadvdegree_pct_curr_yr,tchinexperienced_pct_curr_yr,tchsalary_avg_curr_yr,prime_instruct_time_curr_yr,gifted_pct_curr_yr,pct78hs_credit_curr_yr,princ_super_yrs_curr_yr,tech_pct_class_wireless_curr_yr,tech_oneto_one_curr_yr,retained_pct_curr_yr,chronic_absenteeism_rate_x,studentsin_poverty_pct_curr_yr,expendfor_instruct_pct_curr_yr,admin_salary_curr_yr,total_ppe_curr_yr,chronic_absenteeism_rate_y,n_total_di,n_total_el,par_child_feels_safe,par_tch_stop_bully,par_num_responses,tch_i_feel_safe,tch_rules_enforced,tch_num_responses,ocr_firearm_num,ocr_rape,ocr_sex_assault,ocr_robw_weapon,ocr_robw_firearm,ocr_rob_no_weapon,ocr_phys_attachw_weapon,ocr_phys_attackw_firearm,ocr_phys_attach_no_weapon,ocr_threat_phys_attachw_weapon,ocr_threat_phys_attackw_firearm,ocr_threat_phys_attach_no_weapon,ocr_in_school_suspension,ocr_out_of_school_suspension,ocr_expelled,ocr_arrests_referrals,ocr_bully_harass,ocr_violent_all,ocr_nonviolent_all,total_actively_enrolled_students,gender_female,gender_male,black_or_african_american,white,gender_missing,pupils_in_poverty,all_other_races,percent_female,percent_male,percent_gender_missing,percent_black_aa,percent_white,percent_all_other_races,lat,lon
Union County Schools,Union 01,4401999,Jonesville Elementary Middle School,4401014,E,350 New Hope Church Rd,Jonesville,SC,29353,PK-8,579,864-674-5518,http://unionjems.ss8.sharpschool.com/,,2021,E,23.3,43.6,32.0,43.0,23.3,,41.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3,55.0,20.8,52144.3333333333,,10.1,12.4,6.0,100.0,100.0,1.1,8.9,75.0,71.3,87028.0,,8.9,140.0,4.0,92.6,64.2,109.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,64.0,1.0,0.0,0.0,0.0,0.0,566,273,293,139,348,0.0,422.0,79,48.23321554770318,51.76678445229682,0.0,24.558303886925795,61.48409893992933,13.957597173144876,34.8001614,-81.67534998030165
Union County Schools,Union 01,4401999,Jonesville Elementary Middle School,4401014,E,350 New Hope Church Rd,Jonesville,SC,29353,PK-8,579,864-674-5518,http://unionjems.ss8.sharpschool.com/,,2021,M,30.2,37.6,18.0,48.1,39.1,,31.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.3,55.0,20.8,52144.3333333333,,10.1,12.4,6.0,100.0,100.0,1.1,8.9,75.0,71.3,87028.0,,8.9,140.0,4.0,92.6,64.2,109.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,64.0,1.0,0.0,0.0,0.0,0.0,566,273,293,139,348,0.0,422.0,79,48.23321554770318,51.76678445229682,0.0,24.558303886925795,61.48409893992933,13.957597173144876,34.8001614,-81.67534998030165
Union County Schools,Union 01,4401999,Jonesville Elementary Middle School,4401014,E,350 New Hope Church Rd,Jonesville,SC,29353,PK-8,579,864-674-5518,http://unionjems.ss8.sharpschool.com/,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,,,,,,,,88.4,68.6,15.4,53629.0,,5.4,16.2,5.0,100.0,54.0,0.7,8.2,74.3,69.4,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,90.0,1.0,0.0,0.0,0.0,2.0,604,270,334,146,383,0.0,,75,44.70198675496689,55.29801324503312,0.0,24.17218543046358,63.41059602649006,12.417218543046356,34.8001614,-81.67534998030165
Union County Schools,Union 01,4401999,Jonesville Elementary Middle School,4401014,E,350 New Hope Church Rd,Jonesville,SC,29353,PK-8,579,864-674-5518,http://unionjems.ss8.sharpschool.com/,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,,,,,,,,88.4,68.6,15.4,53629.0,,5.4,16.2,5.0,100.0,54.0,0.7,8.2,74.3,69.4,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,90.0,1.0,0.0,0.0,0.0,2.0,604,270,334,146,383,0.0,,75,44.70198675496689,55.29801324503312,0.0,24.17218543046358,63.41059602649006,12.417218543046356,34.8001614,-81.67534998030165
Union County Schools,Union 01,4401999,Monarch Elementary School,4401017,E,218 Monarch School Drive,Union,SC,29379,PK-5,475,864-429-1733,http://unionmes.ss8.sharpschool.com/,,2017,E,26.6,28.5,34.1,28.5,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50629.0,,5.5,,1.0,,,4.4,,73.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490,248,242,209,279,,,2,50.61224489795918,49.38775510204081,,42.6530612244898,56.93877551020409,0.4081632653061224,34.719435297642555,-81.59703768598158
Union County Schools,Union 01,4401999,Monarch Elementary School,4401017,E,218 Monarch School Drive,Union,SC,29379,PK-5,475,864-429-1733,http://unionmes.ss8.sharpschool.com/,,2018,E,27.6,32.9,38.6,25.9,19.4,,43.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.8,65.5,14.3,49815.0,90.9,9.5,,2.0,100.0,0.0,0.4,8.9,75.0,,,,8.9,,,89.4,70.7,64.0,100.0,81.8,81.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,0.0,3.0,486,248,238,171,278,0.0,,37,51.028806584362144,48.971193415637856,0.0,35.18518518518518,57.20164609053497,7.613168724279835,34.719435297642555,-81.59703768598158
Union County Schools,Union 01,4401999,Monarch Elementary School,4401017,E,218 Monarch School Drive,Union,SC,29379,PK-5,475,864-429-1733,http://unionmes.ss8.sharpschool.com/,,2019,E,30.2,36.4,38.0,27.3,25.3,,35.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,92.7,79.3,4.8,51522.0,90.0,6.0,,3.0,100.0,0.0,0.2,5.7,76.59,,83943.0,8684.0,,,,93.0,65.1,43.0,86.7,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,41.0,0.0,0.0,0.0,0.0,1.0,501,258,243,164,299,0.0,,38,51.49700598802395,48.50299401197605,0.0,32.734530938123754,59.68063872255489,7.584830339321358,34.719435297642555,-81.59703768598158
Union County Schools,Union 01,4401999,Monarch Elementary School,4401017,E,218 Monarch School Drive,Union,SC,29379,PK-5,475,864-429-1733,http://unionmes.ss8.sharpschool.com/,,2021,E,34.8,36.6,37.1,34.4,35.3,,32.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3,73.3333333333333,5.3,56949.1428571429,,3.9,,5.0,100.0,100.0,0.4,8.5,74.8,73.2,87028.0,,8.5,145.0,1.0,93.8,81.3,16.0,96.6,96.7,96.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,480,248,232,148,296,0.0,361.0,36,51.66666666666667,48.333333333333336,0.0,30.833333333333336,61.66666666666667,7.5,34.719435297642555,-81.59703768598158
Union County Schools,Union 01,4401999,Monarch Elementary School,4401017,E,218 Monarch School Drive,Union,SC,29379,PK-5,475,864-429-1733,http://unionmes.ss8.sharpschool.com/,,2020,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,,,,,,,,94.1,75.0,5.0,55856.0,,7.8,,4.0,100.0,0.0,0.6,5.6,73.1,72.8,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,500,267,233,152,310,0.0,,38,53.400000000000006,46.6,0.0,30.4,62.0,7.6,34.719435297642555,-81.59703768598158
Williamsburg County School District,Williamsburg 01,4501999,Hemingway High School,4501006,H,402 South Main Street,Hemingway,SC,29554,9-12,239,843-558-9413,www.wcsd.k12.sc.us,,2018,H,,,,,,,,,21.3,,45.3,53.3,24.0,,52.0,42.7,29.3,6.7,56.0,56.0,12.2,13.4,14.4,14.7,6.0,13.8,0.0,19.6,50.0,35.7,0.0,30.4,,76.0,-1.0,75.757575758,,,-1.0,0.3,66.7,63.2,25.0,44032.0,,6.3,,1.0,100.0,100.0,3.0,,88.07,,,,,,,69.2,66.7,12.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,,0.0,9.0,263,112,151,243,16,0.0,,4,42.58555133079848,57.414448669201526,0.0,92.39543726235742,6.083650190114068,1.520912547528517,33.749017775510204,-79.44754761224489
Williamsburg County School District,Williamsburg 01,4501999,Hemingway High School,4501006,H,402 South Main Street,Hemingway,SC,29554,9-12,239,843-558-9413,www.wcsd.k12.sc.us,,2019,H,,,,,,,,,13.8,6.3,21.3,72.5,23.8,7.5,38.8,53.8,21.3,11.3,32.5,66.3,,,,,,,4.7,14.1,45.3,25.0,0.0,31.3,,77.5,-1.0,76.315789474,,,-1.0,1.8,65.5,63.2,0.0,45605.0,82.3,3.8,,1.0,100.0,100.0,0.0,29.3,86.69,,82836.0,11508.0,,,,89.30000000000001,78.60000000000001,29.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,135.0,1.0,0.0,0.0,0.0,3.0,261,123,138,240,15,0.0,,6,47.12643678160919,52.87356321839081,0.0,91.95402298850574,5.747126436781609,2.2988505747126435,33.749017775510204,-79.44754761224489
Williamsburg County School District,Williamsburg 01,4501999,Hemingway High School,4501006,H,402 South Main Street,Hemingway,SC,29554,9-12,239,843-558-9413,www.wcsd.k12.sc.us,,2019,H,,,,,,,,,13.8,6.3,21.3,72.5,23.8,7.5,38.8,53.8,21.3,11.3,32.5,66.3,,,,,,,4.7,14.1,45.3,25.0,0.0,31.3,,77.5,-1.0,76.315789474,,,-1.0,1.8,65.5,63.2,0.0,45605.0,82.3,3.8,,1.0,100.0,100.0,0.0,29.3,86.69,,82836.0,11508.0,,,,89.30000000000001,78.60000000000001,29.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,135.0,1.0,0.0,0.0,0.0,3.0,261,123,138,240,15,0.0,,6,47.12643678160919,52.87356321839081,0.0,91.95402298850574,5.747126436781609,2.2988505747126435,33.749017775510204,-79.44754761224489
Williamsburg County School District,Williamsburg 01,4501999,Hemingway High School,4501006,H,402 South Main Street,Hemingway,SC,29554,9-12,239,843-558-9413,www.wcsd.k12.sc.us,,2017,H,,,,,,,,,,,,,,,,,,,,,12.3,13.5,14.5,15.0,5.4,13.9,1.8,,,,,,,91.954022989,-1.0,95.12195122,-1.0,,,1.0,,,,49993.0,,8.9,-1.0,1.0,,,0.0,,85.5,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,139,165,282,18,,,4,45.72368421052632,54.276315789473685,,92.76315789473684,5.921052631578947,1.3157894736842104,33.749017775510204,-79.44754761224489
Williamsburg County School District,Williamsburg 01,4501999,Hemingway High School,4501006,H,402 South Main Street,Hemingway,SC,29554,9-12,239,843-558-9413,www.wcsd.k12.sc.us,,2020,H,,,,,,,,,,,,,,,,,,,,,12.2,14.5,15.7,15.5,6.0,14.5,,,,,,,24.0,91.935483871,-1.0,93.103448276,-1.0,,,1.6,74.3,55.6,0.0,46502.0,,2.7,,,,,4.4,14.3,88.8,49.5,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,106.0,0.0,0.0,0.0,1.0,1.0,249,113,136,227,16,0.0,,6,45.38152610441767,54.61847389558233,0.0,91.16465863453816,6.425702811244979,2.409638554216868,33.749017775510204,-79.44754761224489
Williamsburg County School District,Williamsburg 01,4501999,Hemingway High School,4501006,H,402 South Main Street,Hemingway,SC,29554,9-12,239,843-558-9413,www.wcsd.k12.sc.us,,2021,H,,,,,,,,,,,,,,,,,,,,,13.4,13.6,15.2,14.7,5.2,14.2,5.8,17.3,67.3,65.4,0.0,26.9,,86.538461538,-1.0,85.106382979,,,,1.7,76.7,69.6969696969697,0.0,49992.1428571429,,4.1,,3.0,100.0,100.0,0.4,15.5,90.5,54.0,85576.0,,15.5,55.0,3.0,82.6,65.2,23.0,100.0,88.9,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,2.0,0.0,1.0,241,120,121,213,21,0.0,218.0,7,49.79253112033195,50.20746887966805,0.0,88.38174273858921,8.71369294605809,2.904564315352697,33.749017775510204,-79.44754761224489
Williamsburg County School District,Williamsburg 01,4501999,Kingstree Middle Magnet School Of The Arts,4501007,M,710 Third Avenue,Kingstree,SC,29556,6-8,422,843-355-1506,https://www.wcsd.k12.sc.us/Domain/8,,2017,M,20.1,46.5,17.0,48.2,13.8,61.9,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43142.0,,8.9,30.927835052,1.0,,,4.0,,89.6,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,190,214,361,37,,,6,47.02970297029702,52.97029702970298,,89.35643564356435,9.15841584158416,1.4851485148514851,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Kingstree Middle Magnet School Of The Arts,4501007,M,710 Third Avenue,Kingstree,SC,29556,6-8,422,843-355-1506,https://www.wcsd.k12.sc.us/Domain/8,,2018,M,21.9,40.1,20.2,35.7,23.3,,45.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,46.8,69.2,25.0,43490.0,,7.1,87.2,2.0,100.0,100.0,1.6,,90.53,,,,,,,79.5,63.1,39.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,0.0,5.0,365,176,189,328,29,0.0,,8,48.21917808219178,51.78082191780822,0.0,89.86301369863014,7.945205479452055,2.191780821917808,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Kingstree Middle Magnet School Of The Arts,4501007,M,710 Third Avenue,Kingstree,SC,29556,6-8,422,843-355-1506,https://www.wcsd.k12.sc.us/Domain/8,,2019,M,23.9,35.7,27.7,36.0,20.3,,54.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,48.8,56.5,0.0,42861.0,86.3,6.4,98.4,3.0,100.0,75.0,1.0,15.9,89.14,,82836.0,9120.0,,,,,,,87.5,96.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,130.0,200.0,0.0,3.0,3.0,0.0,6.0,407,193,214,375,22,0.0,,10,47.420147420147416,52.57985257985258,0.0,92.13759213759214,5.405405405405405,2.457002457002457,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Kingstree Middle Magnet School Of The Arts,4501007,M,710 Third Avenue,Kingstree,SC,29556,6-8,422,843-355-1506,https://www.wcsd.k12.sc.us/Domain/8,,2021,M,19.0,44.4,9.0,67.8,7.9,,72.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,56.0975609756098,14.3,48641.6153846154,,4.8,80.7,4.0,100.0,100.0,0.0,20.7,91.9,65.3,85576.0,,20.7,111.0,4.0,80.0,40.0,5.0,96.1,80.7,80.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,0.0,0.0,0.0,0.0,422,204,218,369,32,0.0,385.0,21,48.34123222748815,51.65876777251185,0.0,87.44075829383885,7.582938388625592,4.976303317535545,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Kingstree Middle Magnet School Of The Arts,4501007,M,710 Third Avenue,Kingstree,SC,29556,6-8,422,843-355-1506,https://www.wcsd.k12.sc.us/Domain/8,,2020,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,63.2,73.9,12.5,46626.0,,6.3,90.3,4.0,100.0,90.0,0.9,18.0,88.4,64.8,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,28.0,168.0,3.0,0.0,3.0,0.0,11.0,432,217,215,389,28,0.0,,15,50.231481481481474,49.76851851851852,0.0,90.04629629629629,6.481481481481481,3.4722222222222223,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Kingstree High School,4501008,H,"616 Martin Luther King, Ave.",Kingstree,SC,29556,9-12,535,843-355-6823,wcsd.k12.sc.us,,2018,H,,,,,,,,,25.3,8.6,38.7,52.7,50.5,21.5,54.3,24.2,34.4,15.1,44.7,49.5,13.3,13.9,14.9,15.4,6.0,14.5,5.4,16.9,29.7,0.0,0.0,29.7,,80.64516129,-1.0,82.386363636,-1.0,,,0.0,61.7,51.4,7.1,43028.0,,9.7,,2.0,100.0,50.0,3.4,,88.94,,,,,,,90.9,83.3,12.0,94.5,91.9,91.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,50.0,,,,,,0.0,57.0,584,282,302,547,25,0.0,,12,48.28767123287671,51.71232876712328,0.0,93.66438356164385,4.280821917808219,2.054794520547945,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Kingstree High School,4501008,H,"616 Martin Luther King, Ave.",Kingstree,SC,29556,9-12,535,843-355-6823,wcsd.k12.sc.us,,2019,H,,,,,,,,,33.9,12.6,42.6,44.9,33.1,14.1,41.7,44.1,26.4,7.800000000000001,41.400000000000006,55.0,,,,,,,7.4,23.5,46.9,19.8,0.0,34.6,,59.842519685,-1.0,62.18487395,-1.0,,,1.8,64.7,57.6,0.0,46648.0,83.1,9.4,,1.0,100.0,0.0,4.3,28.6,90.65,,82836.0,8600.0,,,,,,,89.1,94.6,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,261.0,320.0,0.0,1.0,6.0,0.0,31.0,527,250,277,482,28,0.0,,17,47.43833017077799,52.56166982922201,0.0,91.46110056925995,5.313092979127135,3.225806451612903,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Kingstree High School,4501008,H,"616 Martin Luther King, Ave.",Kingstree,SC,29556,9-12,535,843-355-6823,wcsd.k12.sc.us,,2019,H,,,,,,,,,33.9,12.6,42.6,44.9,33.1,14.1,41.7,44.1,26.4,7.800000000000001,41.400000000000006,55.0,,,,,,,7.4,23.5,46.9,19.8,0.0,34.6,,59.842519685,-1.0,62.18487395,-1.0,,,1.8,64.7,57.6,0.0,46648.0,83.1,9.4,,1.0,100.0,0.0,4.3,28.6,90.65,,82836.0,8600.0,,,,,,,89.1,94.6,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,19.0,261.0,320.0,0.0,1.0,6.0,0.0,31.0,527,250,277,482,28,0.0,,17,47.43833017077799,52.56166982922201,0.0,91.46110056925995,5.313092979127135,3.225806451612903,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Kingstree High School,4501008,H,"616 Martin Luther King, Ave.",Kingstree,SC,29556,9-12,535,843-355-6823,wcsd.k12.sc.us,,2017,H,,,,,,,,,,,,,,,,,,,,,12.9,13.7,14.8,15.4,5.7,14.3,5.0,,,,,,,80.25477707,-1.0,84.246575342,-1.0,,,0.3,,,,44080.0,,9.8,-1.0,1.0,,,3.4,,87.2,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603,294,309,565,30,,,8,48.75621890547264,51.24378109452736,,93.69817578772802,4.975124378109453,1.326699834162521,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Kingstree High School,4501008,H,"616 Martin Luther King, Ave.",Kingstree,SC,29556,9-12,535,843-355-6823,wcsd.k12.sc.us,,2020,H,,,,,,,,,,,,,,,,,,,,,12.4,14.6,15.3,15.4,5.6,14.5,,,,,,,,75.177304965,-1.0,77.443609023,-1.0,,-1.0,4.3,77.5,63.3,0.0,48193.0,,7.9,,1.0,100.0,99.0,7.4,20.6,87.2,51.6,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,153.0,208.0,1.0,0.0,2.0,0.0,16.0,523,259,264,477,31,0.0,,15,49.521988527724666,50.47801147227533,0.0,91.20458891013384,5.927342256214149,2.8680688336520075,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Kingstree High School,4501008,H,"616 Martin Luther King, Ave.",Kingstree,SC,29556,9-12,535,843-355-6823,wcsd.k12.sc.us,,2021,H,,,,,,,,,,,,,,,,,,,,,14.2,15.8,15.8,16.4,6.1,15.6,4.1,22.8,24.0,0.0,0.0,23.4,,61.403508772,20.0,64.150943396,-1.0,,-1.0,3.7,84.5,77.4193548387097,0.0,49152.16,,3.6,,2.0,100.0,100.0,1.4,26.4,89.1,50.5,85576.0,,26.4,147.0,1.0,75.0,52.8,36.0,73.6,77.8,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,1.0,0.0,0.0,0.0,1.0,501,255,246,452,32,0.0,448.0,17,50.898203592814376,49.10179640718562,0.0,90.21956087824351,6.387225548902195,3.393213572854292,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Ce Murray High School,4501012,H,222 CE Murray Blvd,Greeleyville,SC,29056,9-12,236,843-426-2121,6694 Sumter Highway,,2018,H,,,,,,,,,28.2,8.2,40.0,51.8,29.4,5.9,57.6,36.5,37.6,14.1,57.6,42.4,14.2,15.2,15.2,17.3,6.0,15.6,10.9,42.2,43.8,0.0,0.0,39.1,,84.705882353,-1.0,85.542168675,-1.0,,,0.0,51.6,56.3,25.0,41857.0,,8.8,,1.0,100.0,56.99999999999999,2.9,,81.13,,,,,,,60.7,69.2,26.0,100.0,94.1,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,,,,0.0,5.0,302,139,163,292,4,0.0,,6,46.026490066225165,53.97350993377484,0.0,96.68874172185431,1.3245033112582782,1.9867549668874172,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Ce Murray High School,4501012,H,222 CE Murray Blvd,Greeleyville,SC,29056,9-12,236,843-426-2121,6694 Sumter Highway,,2019,H,,,,,,,,,31.6,10.5,42.2,47.4,35.5,15.8,38.1,46.1,27.6,14.5,31.6,56.6,,,,,,,14.3,41.4,50.0,10.0,0.0,42.9,,90.789473684,-1.0,91.549295775,-1.0,-1.0,,1.4,55.0,70.6,20.0,47122.0,92.2,10.6,,2.0,100.0,0.0,2.5,10.4,82.73,,82836.0,10640.0,,,,77.5,62.5,40.0,85.8,100.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,122.0,0.0,0.0,0.0,0.0,4.0,275,131,144,261,7,0.0,,7,47.63636363636364,52.36363636363637,0.0,94.9090909090909,2.5454545454545454,2.5454545454545454,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Ce Murray High School,4501012,H,222 CE Murray Blvd,Greeleyville,SC,29056,9-12,236,843-426-2121,6694 Sumter Highway,,2019,H,,,,,,,,,31.6,10.5,42.2,47.4,35.5,15.8,38.1,46.1,27.6,14.5,31.6,56.6,,,,,,,14.3,41.4,50.0,10.0,0.0,42.9,,90.789473684,-1.0,91.549295775,-1.0,-1.0,,1.4,55.0,70.6,20.0,47122.0,92.2,10.6,,2.0,100.0,0.0,2.5,10.4,82.73,,82836.0,10640.0,,,,77.5,62.5,40.0,85.8,100.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,122.0,0.0,0.0,0.0,0.0,4.0,275,131,144,261,7,0.0,,7,47.63636363636364,52.36363636363637,0.0,94.9090909090909,2.5454545454545454,2.5454545454545454,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Ce Murray High School,4501012,H,222 CE Murray Blvd,Greeleyville,SC,29056,9-12,236,843-426-2121,6694 Sumter Highway,,2017,H,,,,,,,,,,,,,,,,,,,,,13.9,14.9,14.9,16.8,5.8,15.2,8.6,,,,,,,89.855072464,-1.0,89.552238806,,,,1.3,,,,45354.0,,11.1,-1.0,1.0,,,2.6,,79.1,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,155,151,297,5,,,4,50.65359477124183,49.34640522875817,,97.05882352941175,1.6339869281045754,1.30718954248366,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Ce Murray High School,4501012,H,222 CE Murray Blvd,Greeleyville,SC,29056,9-12,236,843-426-2121,6694 Sumter Highway,,2020,H,,,,,,,,,,,,,,,,,,,,,14.4,16.3,15.6,15.2,5.6,15.5,,,,,,,,93.975903614,-1.0,93.827160494,-1.0,,,1.9,66.6,76.5,25.0,50616.0,,10.2,,4.0,100.0,80.0,2.8,3.7,85.0,50.5,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,118.0,0.0,0.0,0.0,0.0,1.0,247,107,140,239,5,0.0,,3,43.31983805668016,56.68016194331984,0.0,96.76113360323887,2.0242914979757085,1.214574898785425,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Ce Murray High School,4501012,H,222 CE Murray Blvd,Greeleyville,SC,29056,9-12,236,843-426-2121,6694 Sumter Highway,,2021,H,,,,,,,,,,,,,,,,,,,,,13.4,15.8,15.3,15.8,4.9,15.2,0.0,23.8,32.5,10.0,0.0,27.5,,65.0,-1.0,66.233766234,,,,1.3,78.5,64.7058823529412,0.0,51823.5555555556,,5.0,,4.0,100.0,100.0,1.3,10.5,86.6,50.5,85576.0,,10.5,34.0,,100.0,60.0,5.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,230,95,135,222,3,0.0,198.0,5,41.30434782608695,58.69565217391305,0.0,96.52173913043478,1.3043478260869563,2.1739130434782608,no_result,no_result
Williamsburg County School District,Williamsburg 01,4501999,Greeleyville Elementary School,4501017,E,7 Varner Ave.,Greeleyville,SC,29056,PK-5,303,843-426-2116,https://www.wcsd.k12.sc.us/Domain/12,,2017,E,35.7,31.0,23.0,42.1,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45523.0,,3.1,,2.0,,,2.5,,88.9,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,120,133,235,14,,,4,47.43083003952569,52.56916996047431,,92.88537549407114,5.533596837944664,1.5810276679841897,33.576266027027025,-79.9898887027027
